,block_id,episode,reward,avg_reward,reliability,mse
0,0,0,640,434.6666666666667,"[0.19413234293460846, 0.1941450834274292, 0.21443994343280792, 0.19413234293460846, 0.20315022766590118]","[0.10615822672843933, 0.04363641142845154, 0.007516068406403065, 0.06260138750076294, 0.02399621717631817]"
1,0,1,100,434.6666666666667,"[0.19016261398792267, 0.19189706444740295, 0.21236997842788696, 0.19016261398792267, 0.21540772914886475]","[0.17555390298366547, 0.04043693467974663, 0.003290776629000902, 0.058469008654356, 3.218599522369914e-05]"
2,0,2,120,434.6666666666667,"[0.1791715919971466, 0.19597461819648743, 0.21698276698589325, 0.18602992594242096, 0.22184111177921295]","[0.9154454469680786, 0.04363641142845154, 0.006698531098663807, 0.06260138750076294, 1.5395871741930023e-05]"
3,0,3,1100,434.6666666666667,"[0.19409970939159393, 0.19409970939159393, 0.21209141612052917, 0.19409970939159393, 0.20560944080352783]","[0.07269857823848724, 0.04200063273310661, 0.0009418504778295755, 0.06497093290090561, 0.00034619178040884435]"
4,0,4,120,434.6666666666667,"[0.1791715919971466, 0.19597461819648743, 0.21698276698589325, 0.18602992594242096, 0.22184111177921295]","[0.9154454469680786, 0.04363641142845154, 0.006698531098663807, 0.06260138750076294, 1.5395871741930023e-05]"
5,0,5,1100,434.6666666666667,"[0.19409970939159393, 0.19409970939159393, 0.21209141612052917, 0.19409970939159393, 0.20560944080352783]","[0.07269857823848724, 0.04200063273310661, 0.0009418504778295755, 0.06497093290090561, 0.00034619178040884435]"
6,0,6,100,434.6666666666667,"[0.19016261398792267, 0.19189706444740295, 0.21236997842788696, 0.19016261398792267, 0.21540772914886475]","[0.17555390298366547, 0.04043693467974663, 0.003290776629000902, 0.058469008654356, 3.218599522369914e-05]"
7,0,7,1100,434.6666666666667,"[0.19409970939159393, 0.19409970939159393, 0.21209141612052917, 0.19409970939159393, 0.20560944080352783]","[0.07269857823848724, 0.04200063273310661, 0.0009418504778295755, 0.06497093290090561, 0.00034619178040884435]"
8,0,8,1100,434.6666666666667,"[0.19409970939159393, 0.19409970939159393, 0.21209141612052917, 0.19409970939159393, 0.20560944080352783]","[0.07269857823848724, 0.04200063273310661, 0.0009418504778295755, 0.06497093290090561, 0.00034619178040884435]"
9,0,9,120,434.6666666666667,"[0.1791715919971466, 0.19597461819648743, 0.21698276698589325, 0.18602992594242096, 0.22184111177921295]","[0.9154454469680786, 0.04363641142845154, 0.006698531098663807, 0.06260138750076294, 1.5395871741930023e-05]"
