block_id,model,episode_idx,reward
0,DQN,0,100
0,DQN,1,100
0,DQN,2,100
0,DQN,3,100
0,DQN,4,100
0,DQN,5,100
0,DQN,6,100
0,DQN,7,100
0,DQN,8,100
0,DQN,9,100
0,DQN,10,100
0,DQN,11,100
0,DQN,12,100
0,DQN,13,100
0,DQN,14,100
0,DQN,15,100
0,DQN,16,100
0,DQN,17,100
0,DQN,18,100
0,DQN,19,100
0,DQN,20,100
0,DQN,21,100
0,DQN,22,100
0,DQN,23,100
0,DQN,24,100
0,DQN,25,100
0,DQN,26,100
0,DQN,27,100
0,DQN,28,100
0,DQN,29,100
0,DDQN,0,100
0,DDQN,1,100
0,DDQN,2,100
0,DDQN,3,100
0,DDQN,4,100
0,DDQN,5,100
0,DDQN,6,100
0,DDQN,7,100
0,DDQN,8,100
0,DDQN,9,100
0,DDQN,10,100
0,DDQN,11,100
0,DDQN,12,100
0,DDQN,13,100
0,DDQN,14,100
0,DDQN,15,100
0,DDQN,16,0
0,DDQN,17,100
0,DDQN,18,100
0,DDQN,19,100
0,DDQN,20,100
0,DDQN,21,100
0,DDQN,22,100
0,DDQN,23,100
0,DDQN,24,0
0,DDQN,25,100
0,DDQN,26,0
0,DDQN,27,100
0,DDQN,28,100
0,DDQN,29,100
0,NoisyDQN,0,100
0,NoisyDQN,1,100
0,NoisyDQN,2,100
0,NoisyDQN,3,100
0,NoisyDQN,4,100
0,NoisyDQN,5,100
0,NoisyDQN,6,100
0,NoisyDQN,7,100
0,NoisyDQN,8,100
0,NoisyDQN,9,100
0,NoisyDQN,10,100
0,NoisyDQN,11,100
0,NoisyDQN,12,100
0,NoisyDQN,13,100
0,NoisyDQN,14,100
0,NoisyDQN,15,100
0,NoisyDQN,16,100
0,NoisyDQN,17,100
0,NoisyDQN,18,100
0,NoisyDQN,19,100
0,NoisyDQN,20,100
0,NoisyDQN,21,100
0,NoisyDQN,22,100
0,NoisyDQN,23,100
0,NoisyDQN,24,100
0,NoisyDQN,25,100
0,NoisyDQN,26,100
0,NoisyDQN,27,100
0,NoisyDQN,28,100
0,NoisyDQN,29,100
0,DuelingDQN,0,100
0,DuelingDQN,1,100
0,DuelingDQN,2,100
0,DuelingDQN,3,100
0,DuelingDQN,4,100
0,DuelingDQN,5,100
0,DuelingDQN,6,0
0,DuelingDQN,7,100
0,DuelingDQN,8,100
0,DuelingDQN,9,100
0,DuelingDQN,10,100
0,DuelingDQN,11,100
0,DuelingDQN,12,100
0,DuelingDQN,13,100
0,DuelingDQN,14,100
0,DuelingDQN,15,100
0,DuelingDQN,16,100
0,DuelingDQN,17,100
0,DuelingDQN,18,100
0,DuelingDQN,19,100
0,DuelingDQN,20,100
0,DuelingDQN,21,0
0,DuelingDQN,22,0
0,DuelingDQN,23,100
0,DuelingDQN,24,100
0,DuelingDQN,25,100
0,DuelingDQN,26,100
0,DuelingDQN,27,100
0,DuelingDQN,28,100
0,DuelingDQN,29,100
0,DistributionalDQN,0,0
0,DistributionalDQN,1,0
0,DistributionalDQN,2,0
0,DistributionalDQN,3,0
0,DistributionalDQN,4,0
0,DistributionalDQN,5,0
0,DistributionalDQN,6,0
0,DistributionalDQN,7,0
0,DistributionalDQN,8,0
0,DistributionalDQN,9,0
0,DistributionalDQN,10,0
0,DistributionalDQN,11,0
0,DistributionalDQN,12,0
0,DistributionalDQN,13,0
0,DistributionalDQN,14,0
0,DistributionalDQN,15,0
0,DistributionalDQN,16,0
0,DistributionalDQN,17,0
0,DistributionalDQN,18,0
0,DistributionalDQN,19,0
0,DistributionalDQN,20,0
0,DistributionalDQN,21,0
0,DistributionalDQN,22,0
0,DistributionalDQN,23,0
0,DistributionalDQN,24,0
0,DistributionalDQN,25,0
0,DistributionalDQN,26,0
0,DistributionalDQN,27,0
0,DistributionalDQN,28,0
0,DistributionalDQN,29,0
1,DQN,0,4210
1,DQN,1,4440
1,DQN,2,4852
1,DQN,3,4524
1,DQN,4,4220
1,DQN,5,4659
1,DQN,6,4394
1,DQN,7,5193
1,DQN,8,4100
1,DQN,9,4320
1,DQN,10,4480
1,DQN,11,4563
1,DQN,12,4573
1,DQN,13,4231
1,DQN,14,4127
1,DQN,15,-700
1,DQN,16,4157
1,DQN,17,4951
1,DQN,18,4330
1,DQN,19,4152
1,DQN,20,4500
1,DQN,21,4610
1,DQN,22,4496
1,DQN,23,4200
1,DQN,24,4650
1,DQN,25,4110
1,DQN,26,4700
1,DQN,27,4000
1,DQN,28,4435
1,DQN,29,4475
1,DDQN,0,-764
1,DDQN,1,4760
1,DDQN,2,-780
1,DDQN,3,4648
1,DDQN,4,4
1,DDQN,5,4664
1,DDQN,6,4550
1,DDQN,7,-424
1,DDQN,8,-780
1,DDQN,9,14000
1,DDQN,10,4550
1,DDQN,11,4220
1,DDQN,12,-560
1,DDQN,13,14664
1,DDQN,14,-731
1,DDQN,15,-450
1,DDQN,16,-890
1,DDQN,17,-10
1,DDQN,18,14374
1,DDQN,19,-120
1,DDQN,20,-35
1,DDQN,21,-560
1,DDQN,22,-230
1,DDQN,23,-257
1,DDQN,24,-641
1,DDQN,25,-756
1,DDQN,26,-627
1,DDQN,27,-780
1,DDQN,28,-779
1,DDQN,29,-890
1,NoisyDQN,0,0
1,NoisyDQN,1,100
1,NoisyDQN,2,100
1,NoisyDQN,3,100
1,NoisyDQN,4,100
1,NoisyDQN,5,100
1,NoisyDQN,6,100
1,NoisyDQN,7,100
1,NoisyDQN,8,100
1,NoisyDQN,9,100
1,NoisyDQN,10,100
1,NoisyDQN,11,-829
1,NoisyDQN,12,100
1,NoisyDQN,13,100
1,NoisyDQN,14,100
1,NoisyDQN,15,100
1,NoisyDQN,16,100
1,NoisyDQN,17,100
1,NoisyDQN,18,100
1,NoisyDQN,19,100
1,NoisyDQN,20,200
1,NoisyDQN,21,100
1,NoisyDQN,22,100
1,NoisyDQN,23,100
1,NoisyDQN,24,100
1,NoisyDQN,25,100
1,NoisyDQN,26,100
1,NoisyDQN,27,100
1,NoisyDQN,28,100
1,NoisyDQN,29,100
1,DuelingDQN,0,4440
1,DuelingDQN,1,4330
1,DuelingDQN,2,-450
1,DuelingDQN,3,4660
1,DuelingDQN,4,4746
1,DuelingDQN,5,4770
1,DuelingDQN,6,4833
1,DuelingDQN,7,-230
1,DuelingDQN,8,4650
1,DuelingDQN,9,4650
1,DuelingDQN,10,4870
1,DuelingDQN,11,4430
1,DuelingDQN,12,-450
1,DuelingDQN,13,4392
1,DuelingDQN,14,-20
1,DuelingDQN,15,-808
1,DuelingDQN,16,-450
1,DuelingDQN,17,-285
1,DuelingDQN,18,4294
1,DuelingDQN,19,4558
1,DuelingDQN,20,4550
1,DuelingDQN,21,210
1,DuelingDQN,22,-560
1,DuelingDQN,23,-450
1,DuelingDQN,24,4220
1,DuelingDQN,25,4660
1,DuelingDQN,26,4330
1,DuelingDQN,27,4811
1,DuelingDQN,28,-670
1,DuelingDQN,29,-170
1,DistributionalDQN,0,5210
1,DistributionalDQN,1,5100
1,DistributionalDQN,2,4550
1,DistributionalDQN,3,4880
1,DistributionalDQN,4,4990
1,DistributionalDQN,5,5320
1,DistributionalDQN,6,5210
1,DistributionalDQN,7,4440
1,DistributionalDQN,8,5210
1,DistributionalDQN,9,5320
1,DistributionalDQN,10,5210
1,DistributionalDQN,11,4880
1,DistributionalDQN,12,4990
1,DistributionalDQN,13,5320
1,DistributionalDQN,14,4660
1,DistributionalDQN,15,4990
1,DistributionalDQN,16,5060
1,DistributionalDQN,17,4770
1,DistributionalDQN,18,4770
1,DistributionalDQN,19,4990
1,DistributionalDQN,20,5320
1,DistributionalDQN,21,5430
1,DistributionalDQN,22,5320
1,DistributionalDQN,23,5430
1,DistributionalDQN,24,5152
1,DistributionalDQN,25,4440
1,DistributionalDQN,26,5100
1,DistributionalDQN,27,4990
1,DistributionalDQN,28,5540
1,DistributionalDQN,29,4990
2,DQN,0,-512
2,DQN,1,-203
2,DQN,2,4000
2,DQN,3,4100
2,DQN,4,-1000
2,DQN,5,-900
2,DQN,6,4000
2,DQN,7,4062
2,DQN,8,4000
2,DQN,9,4081
2,DQN,10,4000
2,DQN,11,-900
2,DQN,12,4000
2,DQN,13,-733
2,DQN,14,4000
2,DQN,15,-1000
2,DQN,16,-925
2,DQN,17,-900
2,DQN,18,-576
2,DQN,19,-1000
2,DQN,20,-900
2,DQN,21,-1000
2,DQN,22,14000
2,DQN,23,14000
2,DQN,24,-760
2,DQN,25,-1000
2,DQN,26,-277
2,DQN,27,-1000
2,DQN,28,4100
2,DQN,29,4078
2,DDQN,0,4069
2,DDQN,1,-200
2,DDQN,2,4050
2,DDQN,3,4000
2,DDQN,4,4055
2,DDQN,5,4462
2,DDQN,6,4056
2,DDQN,7,4077
2,DDQN,8,4000
2,DDQN,9,4071
2,DDQN,10,-925
2,DDQN,11,4262
2,DDQN,12,4000
2,DDQN,13,4191
2,DDQN,14,4000
2,DDQN,15,4059
2,DDQN,16,4164
2,DDQN,17,-900
2,DDQN,18,4412
2,DDQN,19,-449
2,DDQN,20,4075
2,DDQN,21,4000
2,DDQN,22,4186
2,DDQN,23,4507
2,DDQN,24,0
2,DDQN,25,-1000
2,DDQN,26,-1000
2,DDQN,27,4000
2,DDQN,28,-1000
2,DDQN,29,4693
2,NoisyDQN,0,100
2,NoisyDQN,1,100
2,NoisyDQN,2,100
2,NoisyDQN,3,100
2,NoisyDQN,4,100
2,NoisyDQN,5,100
2,NoisyDQN,6,100
2,NoisyDQN,7,100
2,NoisyDQN,8,100
2,NoisyDQN,9,100
2,NoisyDQN,10,100
2,NoisyDQN,11,100
2,NoisyDQN,12,100
2,NoisyDQN,13,100
2,NoisyDQN,14,100
2,NoisyDQN,15,100
2,NoisyDQN,16,100
2,NoisyDQN,17,100
2,NoisyDQN,18,100
2,NoisyDQN,19,100
2,NoisyDQN,20,100
2,NoisyDQN,21,100
2,NoisyDQN,22,100
2,NoisyDQN,23,100
2,NoisyDQN,24,100
2,NoisyDQN,25,100
2,NoisyDQN,26,100
2,NoisyDQN,27,100
2,NoisyDQN,28,100
2,NoisyDQN,29,100
2,DuelingDQN,0,4075
2,DuelingDQN,1,4000
2,DuelingDQN,2,4057
2,DuelingDQN,3,4372
2,DuelingDQN,4,4000
2,DuelingDQN,5,4000
2,DuelingDQN,6,4400
2,DuelingDQN,7,4000
2,DuelingDQN,8,4065
2,DuelingDQN,9,4000
2,DuelingDQN,10,4065
2,DuelingDQN,11,4000
2,DuelingDQN,12,4000
2,DuelingDQN,13,-900
2,DuelingDQN,14,4100
2,DuelingDQN,15,4000
2,DuelingDQN,16,4000
2,DuelingDQN,17,4000
2,DuelingDQN,18,4091
2,DuelingDQN,19,-937
2,DuelingDQN,20,4065
2,DuelingDQN,21,4640
2,DuelingDQN,22,4035
2,DuelingDQN,23,4304
2,DuelingDQN,24,4083
2,DuelingDQN,25,4323
2,DuelingDQN,26,-1000
2,DuelingDQN,27,14000
2,DuelingDQN,28,-838
2,DuelingDQN,29,4000
2,DistributionalDQN,0,4100
2,DistributionalDQN,1,4000
2,DistributionalDQN,2,4000
2,DistributionalDQN,3,4100
2,DistributionalDQN,4,4000
2,DistributionalDQN,5,4000
2,DistributionalDQN,6,4087
2,DistributionalDQN,7,4000
2,DistributionalDQN,8,4364
2,DistributionalDQN,9,4069
2,DistributionalDQN,10,4000
2,DistributionalDQN,11,4000
