,block_id,episode,reward,avg_reward,reliability,mse
0,0,0,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
1,0,1,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
2,0,2,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
3,0,3,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
4,0,4,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
5,0,5,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
6,0,6,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
7,0,7,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
8,0,8,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
9,0,9,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
10,0,10,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
11,0,11,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
12,0,12,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
13,0,13,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
14,0,14,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
15,0,15,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
16,0,16,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
17,0,17,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
18,0,18,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
19,0,19,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
20,0,20,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
21,0,21,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
22,0,22,560,595.3333333333334,"[0.1591571420431137, 0.2119089514017105, 0.24070017039775848, 0.1591571420431137, 0.2290765941143036]","[1.90596342086792, 0.05618775635957718, 0.0008959759143181145, 0.8171597123146057, 0.029587460681796074]"
23,0,23,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
24,0,24,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
25,0,25,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
26,0,26,520,595.3333333333334,"[0.16506512463092804, 0.16704395413398743, 0.3084859549999237, 0.19433990120887756, 0.16506512463092804]","[2.126993179321289, 0.20800530910491943, 0.015214486047625542, 0.19429965317249298, 0.4596080780029297]"
27,0,27,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
28,0,28,1000,595.3333333333334,"[0.21023783087730408, 0.18205992877483368, 0.20985400676727295, 0.18205992877483368, 0.21578839421272278]","[2.909825707320124e-05, 0.32975804805755615, 0.012391453608870506, 0.124373659491539, 1.3494900485966355e-05]"
29,0,29,430,595.3333333333334,"[0.17176830768585205, 0.17176830768585205, 0.23486585915088654, 0.17176830768585205, 0.2498292326927185]","[0.4907321631908417, 0.17310991883277893, 0.02639324590563774, 0.27440255880355835, 0.003150185337290168]"
30,1,0,1005,834.6666666666666,"[0.183607816696167, 0.183607816696167, 0.2095228135585785, 0.20512500405311584, 0.21813654899597168]","[0.2920151948928833, 0.11358821392059326, 0.01919902116060257, 0.02471194602549076, 2.2450837022791603e-10]"
31,1,1,2010,834.6666666666666,"[0.19428926706314087, 0.20364849269390106, 0.19964733719825745, 0.19428926706314087, 0.20812571048736572]","[0.04971759021282196, 0.0016243791906163096, 0.016150278970599174, 0.05392705276608467, 0.00026880440418608487]"
32,1,2,1735,834.6666666666666,"[0.15622973442077637, 0.15622973442077637, 0.28358930349349976, 0.15622973442077637, 0.24772149324417114]","[0.8704230785369873, 0.4121282994747162, 0.0015573999844491482, 0.7034849524497986, 0.04051246866583824]"
33,1,3,720,834.6666666666666,"[0.17741236090660095, 0.18000949919223785, 0.23798653483390808, 0.1968444436788559, 0.20774716138839722]","[1.427398920059204, 0.0816403403878212, 0.0011252661934122443, 0.038245148956775665, 0.04589223861694336]"
34,1,4,270,834.6666666666666,"[0.15934813022613525, 0.15934813022613525, 0.26602235436439514, 0.15934813022613525, 0.25593331456184387]","[0.45493945479393005, 1.1257768869400024, 0.0003896805574186146, 0.27911093831062317, 0.002230106620118022]"
35,1,5,1625,834.6666666666666,"[0.1898369938135147, 0.1898369938135147, 0.19661501049995422, 0.21010622382164001, 0.21360476315021515]","[0.058098725974559784, 0.19859173893928528, 0.03299293667078018, 0.005675754509866238, 4.1099031733438096e-08]"
