,block_id,episode,reward,avg_reward,reliability,mse
0,0,0,462,499.8,"[0.19947537779808044, 0.20053444802761078, 0.19947537779808044, 0.19948633015155792, 0.201028510928154]","[0.005540692713111639, 0.0001811020920285955, 0.004713117145001888, 0.0011793043231591582, 1.7760009161558142e-14]"
1,0,1,588,499.8,"[0.19803573191165924, 0.19803573191165924, 0.20165137946605682, 0.19894194602966309, 0.2033352255821228]","[0.03461626544594765, 0.010606173425912857, 0.0038134355563670397, 0.007495395839214325, 1.774975498069868e-14]"
2,0,2,504,499.8,"[0.20475870370864868, 0.18807698786258698, 0.20855501294136047, 0.18807698786258698, 0.2105322778224945]","[0.0006886059418320656, 0.10169746726751328, 4.036487553094048e-06, 0.14303013682365417, 1.7233051330346402e-14]"
3,0,3,336,499.8,"[0.19953875243663788, 0.20034311711788177, 0.19949084520339966, 0.19949084520339966, 0.2011364996433258]","[0.0003985129005741328, 0.00028259612736292183, 0.0033819337841123343, 0.006048268172889948, 1.7763398987413054e-14]"
4,0,4,609,499.8,"[0.1996190845966339, 0.1990026831626892, 0.20115776360034943, 0.1990026831626892, 0.20121780037879944]","[0.0007502938969992101, 0.01170271635055542, 3.6821511457674205e-05, 0.005211637355387211, 1.4125903239823028e-14]"
5,0,5,651,499.8,"[0.19202043116092682, 0.19202043116092682, 0.21152478456497192, 0.19202043116092682, 0.21241392195224762]","[0.035252541303634644, 0.09525357186794281, 0.00012684472312685102, 0.08287695795297623, 1.6929510297434246e-14]"
6,0,6,189,499.8,"[0.19962139427661896, 0.20014913380146027, 0.2000354677438736, 0.19962139427661896, 0.2005726397037506]","[0.0023862526286393404, 0.00018226059910375625, 0.0009159068576991558, 0.002102980390191078, 1.7761128939114412e-14]"
7,0,7,483,499.8,"[0.19975240528583527, 0.1999172419309616, 0.19993345439434052, 0.19975240528583527, 0.20064455270767212]","[0.0028664604760706425, 0.0006151997949928045, 0.001736150006763637, 0.0022896151058375835, 1.7760336116275782e-14]"
8,0,8,546,499.8,"[0.20041480660438538, 0.1986556053161621, 0.19993598759174347, 0.1986556053161621, 0.2023381143808365]","[0.0003325749421492219, 0.011960863135755062, 0.0014589205384254456, 0.018420210108160973, 1.775793054270558e-14]"
9,0,9,273,499.8,"[0.19877709448337555, 0.19877709448337555, 0.20091259479522705, 0.19877709448337555, 0.2027561366558075]","[0.0015608761459589005, 0.00507419602945447, 0.0018680101493373513, 0.010601499117910862, 1.7761806565472216e-14]"
10,0,10,504,499.8,"[0.19291536509990692, 0.19291536509990692, 0.20935477316379547, 0.19291536509990692, 0.21189913153648376]","[0.053304027765989304, 0.04043016955256462, 0.0030988992657512426, 0.08217836916446686, 2.536473635295078e-13]"
11,0,11,567,499.8,"[0.20110289752483368, 0.19867804646492004, 0.20009607076644897, 0.19867804646492004, 0.20144493877887726]","[0.0003337825764901936, 0.005382165778428316, 0.0021670805290341377, 0.02178957685828209, 1.7762895849842385e-14]"
12,0,12,630,499.8,"[0.1993981897830963, 0.1995200514793396, 0.20064155757427216, 0.1993981897830963, 0.20104195177555084]","[0.004796807188540697, 0.00244301394559443, 0.0007188371382653713, 0.008289860561490059, 1.7566875485188795e-14]"
13,0,13,525,499.8,"[0.20134606957435608, 0.19874368607997894, 0.19874368607997894, 0.19874368607997894, 0.20242293179035187]","[0.00025778941926546395, 0.01316611934453249, 0.006657188758254051, 0.011764572001993656, 1.77603615272642e-14]"
14,0,14,462,499.8,"[0.1844468116760254, 0.1844468116760254, 0.22135046124458313, 0.1844468116760254, 0.22530901432037354]","[0.16440322995185852, 0.09703866392374039, 0.005752457771450281, 0.1547577977180481, 7.764214271510639e-10]"
15,0,15,546,499.8,"[0.19944757223129272, 0.19944757223129272, 0.2007954716682434, 0.19944757223129272, 0.2008618712425232]","[0.004892350174486637, 0.000868596660438925, 8.294751023640856e-05, 2.2022375560482033e-05, 1.7762699338198622e-14]"
16,0,16,651,499.8,"[0.20396345853805542, 0.19579771161079407, 0.2034928947687149, 0.1924155056476593, 0.20433035492897034]","[0.0004859485779888928, 0.013351268135011196, 0.0015201589558273554, 0.1391592174768448, 1.772444055403704e-14]"
